view,path,stem,width,height,blur_var,legible
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0626.jpg,LR 0626,1280,550,5.462071689687175,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0093.jpg,LR 0093,1280,550,5.376110767360216,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0086.jpg,LR 0086,1280,550,5.827441742621303,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0751.jpg,LR 0751,1280,550,2.853294789764656,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0511.jpg,LR 0511,1280,550,3.419394790474884,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0953.jpg,LR 0953,1280,550,3.2121776665079405,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0259.jpg,LR 0259,1280,550,4.706636955059966,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0338.jpg,LR 0338,1280,550,7.755492833078431,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0905.jpg,LR 0905,1280,550,4.40273192025883,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0779.jpg,LR 0779,1280,550,2.8389459644159993,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1007.jpg,LR 1007,1280,550,2.8467315035652607,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0119.jpg,LR 0119,1280,550,3.7918814896996866,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0633.jpg,LR 0633,1280,550,4.4013423254596304,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1256.jpg,LR 1256,1280,550,2.7349162370141387,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0387.jpg,LR 0387,1280,550,4.635057980888432,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1336.jpg,LR 1336,1280,550,3.206928752187177,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0064.jpg,LR 0064,1280,550,4.380788956579285,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0868.jpg,LR 0868,1280,550,2.838686073877761,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0101.jpg,LR 0101,1280,550,3.5541525878018465,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0308.jpg,LR 0308,1280,550,4.1149424492167315,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0488.jpg,LR 0488,1280,550,5.085566608775743,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0097.jpg,LR 0097,1280,550,3.0907183193359384,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1018.jpg,LR 1018,1280,550,3.4950316215759765,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0661.jpg,LR 0661,1280,550,2.993298231526021,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1193.jpg,LR 1193,1280,550,4.309652920680526,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1108.jpg,LR 1108,1280,550,5.18642006882546,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0201.jpg,LR 0201,1280,550,6.204685732048602,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0820.jpg,LR 0820,1280,550,5.9284671539558875,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0195.jpg,LR 0195,1280,550,5.137724422488377,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0348.jpg,LR 0348,1280,550,4.345264841875567,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1051.jpg,LR 1051,1280,550,4.396369507923472,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0019.jpg,LR 0019,1280,550,5.819037938224352,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0447.jpg,LR 0447,1280,550,7.935803874045631,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1261.jpg,LR 1261,1280,550,5.405472753615703,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0255.jpg,LR 0255,1280,550,4.415165602641965,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0268.jpg,LR 0268,1280,550,5.082143389186388,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0965.jpg,LR 0965,1280,550,4.404117663108132,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0218.jpg,LR 0218,1280,550,5.162392312497984,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0851.jpg,LR 0851,1280,550,4.244056398631198,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0160.jpg,LR 0160,1280,550,3.8869815064707365,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0552.jpg,LR 0552,1280,550,2.986930356467508,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0165.jpg,LR 0165,1280,550,3.6789573862910006,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0054.jpg,LR 0054,1280,550,4.090357385457693,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0356.jpg,LR 0356,1280,550,3.907648499594445,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0962.jpg,LR 0962,1280,550,3.958528407274987,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0283.jpg,LR 0283,1280,550,2.8359059462487095,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0452.jpg,LR 0452,1280,550,3.654464002209372,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0839.jpg,LR 0839,1280,550,3.526107404756909,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0257.jpg,LR 0257,1280,550,3.112196017271436,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0761.jpg,LR 0761,1280,550,3.7672789479738342,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0745.jpg,LR 0745,1280,550,3.3360216986618676,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0450.jpg,LR 0450,1280,550,3.595697941599948,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0208.jpg,LR 0208,1280,550,4.646820983180526,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0407.jpg,LR 0407,1280,550,2.5284318025568178,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0791.jpg,LR 0791,1280,550,5.408717246398422,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0295.jpg,LR 0295,1280,550,3.0218266672262404,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0683.jpg,LR 0683,1280,550,3.7455978882663192,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0861.jpg,LR 0861,1280,550,5.3165723279292845,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0472.jpg,LR 0472,1280,550,4.008951518078513,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0689.jpg,LR 0689,1280,550,3.6374788480113645,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1142.jpg,LR 1142,1280,550,3.006052556574041,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0901.jpg,LR 0901,1280,550,4.165144886161867,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0635.jpg,LR 0635,1280,550,8.18549423908026,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0597.jpg,LR 0597,1280,550,3.0771914172080796,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0796.jpg,LR 0796,1280,550,3.9107971905668886,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0893.jpg,LR 0893,1280,550,3.418798278376808,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0610.jpg,LR 0610,1280,550,7.420095807994496,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1298.jpg,LR 1298,1280,550,2.881142635021871,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0279.jpg,LR 0279,1280,550,4.22124287632159,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1305.jpg,LR 1305,1280,550,8.10132198794026,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0058.jpg,LR 0058,1280,550,7.599813854352968,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0829.jpg,LR 0829,1280,550,4.407873030442924,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0927.jpg,LR 0927,1280,550,8.668200532985217,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0080.jpg,LR 0080,1280,550,4.449749335219202,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0202.jpg,LR 0202,1280,550,5.421722790216619,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0611.jpg,LR 0611,1280,550,3.0118867176826414,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0270.jpg,LR 0270,1280,550,3.265623473735715,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1355.jpg,LR 1355,1280,550,4.214300959581612,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1213.jpg,LR 1213,1280,550,3.5814429026020167,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1109.jpg,LR 1109,1280,550,34.113429519595826,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0954.jpg,LR 0954,1280,550,30.233709864895395,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1140.jpg,LR 1140,1280,550,397.00873138661973,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0087.jpg,LR 0087,1280,550,431.41672128086265,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0136.jpg,LR 0136,1280,550,324.9964245846765,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0028.jpg,LR 0028,1280,550,313.7957693592135,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0069.jpg,LR 0069,1280,550,280.58157704150796,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0429.jpg,LR 0429,1280,550,560.6857747417356,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1321.jpg,LR 1321,1280,550,142.5693091218685,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0229.jpg,LR 0229,1280,550,264.91044842434263,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0971.jpg,LR 0971,1280,550,165.65823093037957,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0711.jpg,LR 0711,1280,550,190.33802636489537,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0456.jpg,LR 0456,1280,550,557.3831999399354,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0435.jpg,LR 0435,1280,550,272.14634332740684,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1104.jpg,LR 1104,1280,550,227.00102719619827,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0956.jpg,LR 0956,1280,550,469.5182172785362,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0684.jpg,LR 0684,1280,550,293.55876482094993,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1122.jpg,LR 1122,1280,550,332.0408012312577,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0889.jpg,LR 0889,1280,550,15.581190251928907,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0517.jpg,LR 0517,1280,550,25.90274785559587,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1053.jpg,LR 1053,1280,550,27.89383798585195,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1176.jpg,LR 1176,1280,550,93.12975628226488,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0440.jpg,LR 0440,1280,550,83.81162055825274,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0090.jpg,LR 0090,1280,550,45.436916526593166,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1038.jpg,LR 1038,1280,550,16.116647694214873,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0334.jpg,LR 0334,1280,550,16.02687948552912,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0549.jpg,LR 0549,1280,550,35.17374970152497,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0223.jpg,LR 0223,1280,550,40.86911362212682,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1228.jpg,LR 1228,1280,550,30.5144012851159,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1363.jpg,LR 1363,1280,550,20.481860767360214,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0441.jpg,LR 0441,1280,550,33.426081869762065,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0018.jpg,LR 0018,1280,550,30.02022390289257,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0432.jpg,LR 0432,1280,550,58.038574191599935,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0909.jpg,LR 0909,1280,550,43.42237512590193,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0303.jpg,LR 0303,1280,550,39.97009646073576,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0388.jpg,LR 0388,1280,550,37.16507676451929,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0715.jpg,LR 0715,1280,550,30.266800078738385,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 1217.jpg,LR 1217,1280,550,30.97377473137268,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0170.jpg,LR 0170,1280,550,29.64801574766755,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0649.jpg,LR 0649,1280,550,32.353946552161354,True
Lower Right,/content/drive/MyDrive/UNIVERSIDAD/9NO SEMESTRE/TITULACION/DATASET CARIES/Teeth or Dental Image Dataset/Lower Right/LR 0794.jpg,LR 0794,1280,550,38.859394404456275,True
